epoch,train_loss,val_acc,val_macro_f1,time_s,lr
1,0.3325897605624754,0.7819253438113949,0.7567917489576477,37.445640325546265,0.0002948888739433602
2,0.2539180765804833,0.7799607072691552,0.7490395452788688,33.28638672828674,0.0002799038105676658
3,0.2321357613815482,0.7701375245579568,0.7416929739302353,30.43206810951233,0.00025606601717798207
4,0.20280062915157082,0.7956777996070727,0.7676643601368012,30.046348333358765,0.00022499999999999997
5,0.19467096029359526,0.7740667976424361,0.7368380439115714,30.17515206336975,0.0001888228567653781
6,0.17398733082769857,0.7819253438113949,0.750515133400348,30.14312243461609,0.00015
7,0.1472441079757217,0.7779960707269156,0.7501343894376458,29.79268193244934,0.0001111771432346219
8,0.15302182908498213,0.7858546168958742,0.753990284837215,30.002721786499023,7.500000000000003e-05
