epoch,train_loss,val_acc,val_macro_f1,time_s,lr
1,0.723535205438837,0.7203166226912929,0.7101203146032581,18.757651567459106,0.0009890738003669028
2,0.5389394530208419,0.7255936675461742,0.6934193732846072,15.99715280532837,0.0009567727288213003
3,0.49158755468823573,0.7387862796833773,0.7121764057546968,18.64465641975403,0.0009045084971874737
4,0.4270766922247493,0.7915567282321899,0.7777468228266132,18.566120147705078,0.0008345653031794292
5,0.3958629135195365,0.7282321899736148,0.6692623771243138,18.294442653656006,0.00075
6,0.34544288038653426,0.7915567282321899,0.7678967479652976,18.32448959350586,0.0006545084971874737
7,0.30248059259654014,0.7810026385224275,0.763705279778507,18.294551610946655,0.0005522642316338268
8,0.2735419988309017,0.762532981530343,0.7455202526592132,19.186319589614868,0.0004477357683661734
